event_id,male_id,female_id,male_age,female_age,age_gap,same_race,same_field,shared_interests,attr_of_female,sinc_of_female,intel_of_female,fun_of_female,amb_of_female,attr_of_male,sinc_of_male,intel_of_male,fun_of_male,amb_of_male,male_pref_attr,male_pref_intel,female_pref_attr,female_pref_intel,male_self_attr,female_self_attr,male_goes_out,female_goes_out,male_decision,female_decision,match
10,P00230,P00243,23,27,4,0,0,3.7,4.3,3.4,2.1,3.2,4.1,3.1,8.1,5.4,6.3,3.8,27.9,13.2,21.6,13.9,3.0,3.4,sometimes,often,0,0,0
10,P00230,P00244,23,23,0,1,0,6.6,6.2,8.6,7.6,6.7,7.4,4.8,8.2,7.7,6.8,4.9,27.9,13.2,33.9,10.2,3.0,3.0,sometimes,sometimes,0,0,0
10,P00230,P00245,23,29,6,0,1,5.6,4.9,5.3,5.0,6.9,7.1,5.7,7.2,6.8,6.1,4.8,27.9,13.2,30.1,20.8,3.0,6.0,sometimes,rarely,0,0,0
10,P00230,P00246,23,30,7,0,0,10.0,8.2,5.6,4.7,7.8,6.2,7.1,5.8,6.9,6.4,3.3,27.9,13.2,25.8,18.6,3.0,6.8,sometimes,sometimes,0,1,0
10,P00230,P00247,23,33,10,0,0,6.2,8.2,5.0,6.5,7.2,7.0,4.4,8.6,7.2,7.4,6.2,27.9,13.2,21.6,15.6,3.0,6.7,sometimes,often,0,0,0
10,P00230,P00248,23,36,13,0,0,5.2,2.8,4.6,4.7,8.9,6.4,6.1,9.3,4.3,5.7,4.4,27.9,13.2,27.1,24.8,3.0,5.4,sometimes,often,0,0,0
10,P00230,P00249,23,25,2,0,0,5.7,3.7,6.5,4.1,5.1,6.0,3.7,6.1,7.1,5.6,4.8,27.9,13.2,27.5,32.3,3.0,3.6,sometimes,often,0,0,0
10,P00230,P00250,23,32,9,0,0,3.7,5.5,6.9,6.9,5.9,6.6,5.6,6.6,4.7,5.1,5.3,27.9,13.2,40.6,11.5,3.0,6.6,sometimes,rarely,0,0,0
10,P00230,P00251,23,22,1,1,0,5.7,4.4,6.9,4.1,5.0,5.9,4.9,9.0,6.8,8.8,4.2,27.9,13.2,15.0,17.5,3.0,5.4,sometimes,often,0,0,0
10,P00231,P00238,23,18,5,0,0,5.1,4.5,8.4,4.1,6.1,7.2,2.9,5.7,8.9,6.1,9.4,14.3,21.4,28.7,11.3,1.9,7.0,often,often,1,1,1
10,P00231,P00239,23,21,2,0,0,0.5,9.0,5.6,7.7,4.6,8.1,4.9,4.1,7.6,9.0,7.8,14.3,21.4,17.6,26.4,1.9,10.0,often,often,1,0,0
10,P00231,P00240,23,28,5,0,0,9.1,4.6,3.4,7.6,5.9,8.0,4.1,4.6,9.2,7.3,7.3,14.3,21.4,31.3,13.6,1.9,4.2,often,sometimes,0,0,0
10,P00231,P00241,23,31,8,0,0,2.5,6.0,3.3,6.8,5.2,4.6,3.4,5.0,10.0,6.4,8.3,14.3,21.4,28.5,16.5,1.9,5.5,often,often,1,1,1
10,P00231,P00242,23,29,6,0,0,2.9,3.7,6.1,4.2,5.7,6.0,2.4,3.8,9.6,4.2,8.5,14.3,21.4,30.7,19.5,1.9,6.2,often,often,1,1,1
10,P00231,P00243,23,27,4,0,0,2.2,7.1,3.2,1.0,3.4,6.3,3.4,6.4,8.1,6.0,6.3,14.3,21.4,21.6,13.9,1.9,3.4,often,often,1,0,0
10,P00231,P00244,23,23,0,0,0,7.0,4.5,8.6,8.6,6.4,8.5,4.1,4.6,10.0,5.6,8.0,14.3,21.4,33.9,10.2,1.9,3.0,often,sometimes,1,0,0
10,P00231,P00245,23,29,6,0,0,8.1,5.9,5.9,6.2,8.9,10.0,4.2,2.9,10.0,5.9,8.8,14.3,21.4,30.1,20.8,1.9,6.0,often,rarely,1,1,1
10,P00231,P00246,23,30,7,0,0,8.7,7.2,5.6,5.4,7.1,5.8,3.5,3.3,8.8,5.2,7.4,14.3,21.4,25.8,18.6,1.9,6.8,often,sometimes,1,0,0
10,P00231,P00247,23,33,10,0,0,3.8,5.1,6.5,5.9,7.0,8.6,3.2,5.0,8.8,5.4,7.6,14.3,21.4,21.6,15.6,1.9,6.7,often,often,0,1,0
10,P00231,P00248,23,36,13,0,0,3.2,3.5,3.0,1.9,10.0,6.3,3.2,4.2,9.0,6.1,8.3,14.3,21.4,27.1,24.8,1.9,5.4,often,often,0,0,0
10,P00231,P00249,23,25,2,0,0,5.0,3.4,5.5,5.0,2.8,4.0,3.4,4.9,9.5,7.5,10.0,14.3,21.4,27.5,32.3,1.9,3.6,often,often,0,0,0
10,P00231,P00250,23,32,9,0,0,8.4,7.8,9.6,6.7,6.0,6.6,3.8,4.6,10.0,6.9,7.0,14.3,21.4,40.6,11.5,1.9,6.6,often,rarely,1,0,0
10,P00231,P00251,23,22,1,0,0,8.0,5.4,7.3,3.1,3.6,4.4,1.0,4.2,7.6,3.6,7.6,14.3,21.4,15.0,17.5,1.9,5.4,often,often,0,1,0
10,P00232,P00238,18,18,0,0,0,6.6,6.0,7.2,5.0,4.9,8.6,5.2,4.9,5.7,5.7,5.1,13.4,19.7,28.7,11.3,4.7,7.0,sometimes,often,1,0,0
10,P00232,P00239,18,21,3,0,0,4.9,9.9,8.3,7.4,6.4,9.4,6.3,4.6,4.9,5.8,5.7,13.4,19.7,17.6,26.4,4.7,10.0,sometimes,often,1,1,1
10,P00232,P00240,18,28,10,0,0,7.6,5.7,5.4,7.2,4.2,4.4,4.8,4.0,5.2,7.6,5.5,13.4,19.7,31.3,13.6,4.7,4.2,sometimes,sometimes,0,1,0
10,P00232,P00241,18,31,13,0,0,2.7,4.2,6.4,4.4,6.3,6.0,6.0,6.1,4.6,5.5,3.5,13.4,19.7,28.5,16.5,4.7,5.5,sometimes,often,0,0,0
10,P00232,P00242,18,29,11,0,1,5.0,6.1,6.2,4.6,3.7,4.7,4.7,3.6,6.6,6.7,5.3,13.4,19.7,30.7,19.5,4.7,6.2,sometimes,often,0,0,0
10,P00232,P00243,18,27,9,0,0,5.0,6.8,4.6,1.1,5.1,6.3,4.1,3.8,3.7,6.6,5.2,13.4,19.7,21.6,13.9,4.7,3.4,sometimes,often,0,0,0
10,P00232,P00244,18,23,5,0,0,3.4,4.7,8.7,7.5,7.6,8.4,5.3,5.3,5.9,5.4,6.4,13.4,19.7,33.9,10.2,4.7,3.0,sometimes,sometimes,0,0,0
10,P00232,P00245,18,29,11,0,0,7.3,4.3,4.5,4.6,7.5,9.8,4.8,4.4,5.8,5.8,4.4,13.4,19.7,30.1,20.8,4.7,6.0,sometimes,rarely,0,1,0
10,P00232,P00246,18,30,12,0,1,5.7,8.7,7.8,3.8,7.8,5.5,4.4,4.4,6.4,8.0,5.7,13.4,19.7,25.8,18.6,4.7,6.8,sometimes,sometimes,1,0,0
10,P00232,P00247,18,33,15,0,0,3.6,6.9,5.3,5.6,6.6,6.8,6.1,3.1,5.1,6.5,6.1,13.4,19.7,21.6,15.6,4.7,6.7,sometimes,often,1,0,0
10,P00232,P00248,18,36,18,0,0,2.1,4.4,4.7,2.6,9.4,7.6,4.1,4.9,5.8,7.7,4.2,13.4,19.7,27.1,24.8,4.7,5.4,sometimes,often,0,0,0
10,P00232,P00249,18,25,7,0,1,1.9,3.4,6.3,3.6,8.0,4.0,6.9,4.7,4.8,4.9,5.6,13.4,19.7,27.5,32.3,4.7,3.6,sometimes,often,0,0,0
10,P00232,P00250,18,32,14,0,0,7.2,7.3,7.9,5.8,6.4,8.7,5.9,4.0,5.1,4.8,5.2,13.4,19.7,40.6,11.5,4.7,6.6,sometimes,rarely,0,0,0
10,P00232,P00251,18,22,4,0,1,0.6,2.9,6.2,2.8,5.1,6.1,4.7,3.0,4.9,5.3,6.3,13.4,19.7,15.0,17.5,4.7,5.4,sometimes,often,0,0,0
10,P00233,P00238,19,18,1,0,0,5.6,4.5,7.0,5.2,7.0,8.6,8.4,8.8,7.4,4.4,5.1,40.7,15.4,28.7,11.3,8.4,7.0,rarely,often,1,0,0
10,P00233,P00239,19,21,2,0,0,8.6,10.0,6.8,7.3,5.7,7.0,7.8,7.5,7.6,5.9,6.3,40.7,15.4,17.6,26.4,8.4,10.0,rarely,often,0,0,0
10,P00233,P00240,19,28,9,0,0,5.3,2.1,6.8,8.2,2.9,6.7,7.4,6.1,8.6,5.3,5.7,40.7,15.4,31.3,13.6,8.4,4.2,rarely,sometimes,0,0,0
10,P00233,P00241,19,31,12,0,0,4.5,6.6,6.0,9.6,7.1,2.2,5.4,6.0,7.3,5.1,6.0,40.7,15.4,28.5,16.5,8.4,5.5,rarely,often,0,1,0
10,P00233,P00242,19,29,10,0,0,7.4,6.6,2.0,4.2,6.1,3.8,8.0,6.7,8.8,4.6,4.5,40.7,15.4,30.7,19.5,8.4,6.2,rarely,often,0,1,0
10,P00233,P00243,19,27,8,0,0,6.4,3.6,3.9,1.0,3.7,8.3,9.0,5.6,7.1,5.0,6.1,40.7,15.4,21.6,13.9,8.4,3.4,rarely,often,0,0,0
10,P00233,P00244,19,23,4,0,0,4.6,5.0,8.0,8.3,7.4,8.0,6.7,7.4,7.3,5.5,6.5,40.7,15.4,33.9,10.2,8.4,3.0,rarely,sometimes,1,1,1
10,P00233,P00245,19,29,10,0,0,4.1,3.5,6.1,5.7,7.9,6.8,7.3,7.3,5.9,5.7,3.7,40.7,15.4,30.1,20.8,8.4,6.0,rarely,rarely,0,0,0
10,P00233,P00246,19,30,11,0,0,3.5,8.1,7.1,4.5,8.2,5.4,9.4,5.9,7.0,5.8,6.1,40.7,15.4,25.8,18.6,8.4,6.8,rarely,sometimes,0,0,0
10,P00233,P00247,19,33,14,0,0,3.4,7.2,5.8,6.6,5.8,5.1,8.8,5.0,6.5,4.1,6.8,40.7,15.4,21.6,15.6,8.4,6.7,rarely,often,0,0,0
10,P00233,P00248,19,36,17,0,0,5.6,2.4,4.3,1.0,8.0,4.8,7.2,7.6,7.6,4.1,3.7,40.7,15.4,27.1,24.8,8.4,5.4,rarely,often,0,0,0
10,P00233,P00249,19,25,6,0,0,8.9,3.8,3.1,5.0,5.2,4.9,7.6,5.6,8.0,6.1,6.3,40.7,15.4,27.5,32.3,8.4,3.6,rarely,often,1,1,1
10,P00233,P00250,19,32,13,0,1,7.9,4.0,6.0,7.0,4.8,8.7,6.9,6.9,8.1,2.8,5.5,40.7,15.4,40.6,11.5,8.4,6.6,rarely,rarely,1,1,1
10,P00233,P00251,19,22,3,0,0,7.0,4.2,5.7,2.6,7.4,5.0,6.6,6.7,9.0,4.0,7.3,40.7,15.4,15.0,17.5,8.4,5.4,rarely,often,0,1,0
10,P00234,P00238,34,18,16,0,0,5.3,6.9,7.4,4.4,9.0,9.0,5.5,3.3,9.4,6.0,5.8,36.0,11.5,28.7,11.3,2.5,7.0,often,often,1,0,0
10,P00234,P00239,34,21,13,1,0,2.4,10.0,6.1,6.4,3.9,10.0,4.9,4.3,6.0,5.6,7.8,36.0,11.5,17.6,26.4,2.5,10.0,often,often,1,0,0
10,P00234,P00240,34,28,6,1,0,5.1,4.8,6.7,6.9,2.2,6.1,5.7,6.6,6.6,7.9,8.8,36.0,11.5,31.3,13.6,2.5,4.2,often,sometimes,0,0,0
10,P00234,P00241,34,31,3,0,0,5.1,7.5,5.2,6.5,6.9,4.4,7.4,4.9,5.8,6.9,6.3,36.0,11.5,28.5,16.5,2.5,5.5,often,often,0,0,0
10,P00234,P00242,34,29,5,1,0,5.0,7.1,4.0,4.4,5.4,6.1,2.4,6.1,5.8,6.2,8.3,36.0,11.5,30.7,19.5,2.5,6.2,often,often,0,0,0
10,P00234,P00243,34,27,7,0,0,5.7,3.7,3.5,1.0,4.4,9.0,5.1,4.5,5.7,6.4,7.1,36.0,11.5,21.6,13.9,2.5,3.4,often,often,0,0,0
10,P00234,P00244,34,23,11,0,0,6.1,4.2,6.9,7.3,5.0,8.0,5.1,5.0,4.7,8.7,7.6,36.0,11.5,33.9,10.2,2.5,3.0,often,sometimes,1,1,1
10,P00234,P00245,34,29,5,0,0,6.5,5.5,5.6,3.0,8.4,8.7,2.6,4.2,6.5,6.0,8.8,36.0,11.5,30.1,20.8,2.5,6.0,often,rarely,1,0,0
10,P00234,P00246,34,30,4,1,0,4.6,8.4,6.4,3.8,7.6,5.6,5.4,4.0,6.3,6.1,8.7,36.0,11.5,25.8,18.6,2.5,6.8,often,sometimes,0,1,0
10,P00234,P00247,34,33,1,0,0,7.6,7.5,5.1,5.8,6.5,8.8,2.3,5.1,6.2,7.7,8.1,36.0,11.5,21.6,15.6,2.5,6.7,often,often,0,0,0
10,P00234,P00248,34,36,2,0,0,4.0,4.2,4.2,1.0,10.0,6.8,3.4,4.7,5.9,9.0,7.4,36.0,11.5,27.1,24.8,2.5,5.4,often,often,0,0,0
10,P00234,P00249,34,25,9,1,0,4.1,4.3,2.7,4.0,4.7,5.9,4.6,5.7,3.8,7.4,6.8,36.0,11.5,27.5,32.3,2.5,3.6,often,often,0,0,0
10,P00234,P00250,34,32,2,1,0,6.9,5.1,8.0,5.8,5.4,9.7,5.0,4.6,5.0,6.0,6.2,36.0,11.5,40.6,11.5,2.5,6.6,often,rarely,1,0,0
10,P00234,P00251,34,22,12,0,0,4.4,4.6,5.8,3.1,5.3,5.0,3.8,4.9,7.6,8.2,7.5,36.0,11.5,15.0,17.5,2.5,5.4,often,often,0,1,0
10,P00235,P00238,18,18,0,0,0,8.2,5.4,8.2,3.7,5.2,9.0,5.3,5.3,6.8,8.4,6.0,23.5,8.5,28.7,11.3,4.3,7.0,rarely,often,1,1,1
10,P00235,P00239,18,21,3,1,0,3.9,10.0,4.9,5.4,4.9,8.2,4.3,6.8,7.6,7.1,5.8,23.5,8.5,17.6,26.4,4.3,10.0,rarely,often,1,1,1
10,P00235,P00240,18,28,10,1,0,8.9,3.5,5.0,7.0,5.9,9.5,6.6,7.8,7.1,6.4,6.6,23.5,8.5,31.3,13.6,4.3,4.2,rarely,sometimes,0,0,0
10,P00235,P00241,18,31,13,0,0,2.9,6.4,3.0,7.5,6.2,3.6,5.1,5.8,6.4,6.7,4.0,23.5,8.5,28.5,16.5,4.3,5.5,rarely,often,1,1,1
10,P00235,P00242,18,29,11,1,0,7.5,5.3,2.9,4.6,6.9,6.4,6.4,8.6,6.8,7.2,5.6,23.5,8.5,30.7,19.5,4.3,6.2,rarely,often,1,1,1
10,P00235,P00243,18,27,9,0,0,8.5,5.9,4.8,3.5,2.4,6.6,6.0,7.7,7.0,8.3,4.6,23.5,8.5,21.6,13.9,4.3,3.4,rarely,often,0,1,0
10,P00235,P00244,18,23,5,0,0,7.6,4.2,8.3,8.2,4.9,6.8,2.9,6.8,4.5,7.2,7.5,23.5,8.5,33.9,10.2,4.3,3.0,rarely,sometimes,1,1,1
10,P00235,P00245,18,29,11,0,0,2.1,4.7,6.4,4.9,7.5,6.6,5.0,6.4,9.1,8.0,8.5,23.5,8.5,30.1,20.8,4.3,6.0,rarely,rarely,0,0,0
10,P00235,P00246,18,30,12,1,0,6.4,8.7,5.5,2.4,9.1,5.5,5.1,7.0,7.1,8.5,6.2,23.5,8.5,25.8,18.6,4.3,6.8,rarely,sometimes,0,1,0
10,P00235,P00247,18,33,15,0,0,5.6,5.4,4.0,4.6,8.9,7.5,7.7,8.4,4.9,7.6,5.7,23.5,8.5,21.6,15.6,4.3,6.7,rarely,often,0,1,0
10,P00235,P00248,18,36,18,0,0,4.4,3.0,4.4,2.2,9.9,5.6,3.7,6.1,4.6,9.4,7.1,23.5,8.5,27.1,24.8,4.3,5.4,rarely,often,0,0,0
10,P00235,P00249,18,25,7,1,0,4.9,4.0,5.0,3.9,4.7,5.6,5.5,6.4,7.6,6.0,5.4,23.5,8.5,27.5,32.3,4.3,3.6,rarely,often,0,1,0
10,P00235,P00250,18,32,14,1,0,5.7,6.8,8.1,5.7,6.3,9.8,4.0,5.4,6.0,6.7,4.7,23.5,8.5,40.6,11.5,4.3,6.6,rarely,rarely,1,0,0
10,P00235,P00251,18,22,4,0,0,5.0,4.3,5.3,4.8,3.5,5.8,4.3,4.6,5.4,6.9,5.7,23.5,8.5,15.0,17.5,4.3,5.4,rarely,often,0,1,0
10,P00236,P00238,30,18,12,0,0,8.3,5.5,6.8,4.3,5.3,7.5,10.0,7.3,5.3,7.3,6.4,24.2,15.3,28.7,11.3,9.3,7.0,sometimes,often,1,1,1
10,P00236,P00239,30,21,9,1,0,8.0,10.0,5.6,8.1,2.8,7.9,7.3,6.9,5.3,5.6,8.4,24.2,15.3,17.6,26.4,9.3,10.0,sometimes,often,1,1,1
10,P00236,P00240,30,28,2,1,0,3.9,5.0,3.4,7.8,6.4,9.4,8.1,9.0,6.3,6.2,9.3,24.2,15.3,31.3,13.6,9.3,4.2,sometimes,sometimes,1,1,1
10,P00236,P00241,30,31,1,0,1,6.8,7.2,6.7,7.7,8.0,4.3,9.1,8.1,5.2,7.1,9.2,24.2,15.3,28.5,16.5,9.3,5.5,sometimes,often,1,1,1
10,P00236,P00242,30,29,1,1,0,4.1,6.4,6.6,4.8,4.8,4.8,8.1,8.1,4.1,7.5,10.0,24.2,15.3,30.7,19.5,9.3,6.2,sometimes,often,0,0,0
10,P00236,P00243,30,27,3,0,0,7.4,6.1,2.4,1.1,5.4,5.2,7.0,7.8,4.7,6.4,8.1,24.2,15.3,21.6,13.9,9.3,3.4,sometimes,often,1,0,0
10,P00236,P00244,30,23,7,0,0,4.7,5.9,8.0,10.0,5.4,8.5,8.7,6.7,3.7,7.1,8.6,24.2,15.3,33.9,10.2,9.3,3.0,sometimes,sometimes,1,1,1
10,P00236,P00245,30,29,1,0,0,2.3,4.3,2.8,5.0,6.3,10.0,9.7,9.1,3.6,8.5,8.9,24.2,15.3,30.1,20.8,9.3,6.0,sometimes,rarely,0,1,0
10,P00236,P00246,30,30,0,1,0,1.5,8.1,5.2,3.8,10.0,4.5,8.7,7.2,3.6,6.4,9.5,24.2,15.3,25.8,18.6,9.3,6.8,sometimes,sometimes,0,1,0
10,P00236,P00247,30,33,3,0,1,4.5,7.1,4.4,6.7,6.7,8.9,9.2,7.4,4.4,5.6,8.3,24.2,15.3,21.6,15.6,9.3,6.7,sometimes,often,0,0,0
10,P00236,P00248,30,36,6,0,0,3.4,2.6,2.8,2.9,10.0,5.4,7.4,7.6,5.2,6.0,7.4,24.2,15.3,27.1,24.8,9.3,5.4,sometimes,often,0,0,0
10,P00236,P00249,30,25,5,1,0,8.7,3.4,6.0,4.2,5.1,5.4,8.3,9.0,4.1,6.8,10.0,24.2,15.3,27.5,32.3,9.3,3.6,sometimes,often,0,1,0
10,P00236,P00250,30,32,2,1,0,6.6,6.7,9.5,5.9,6.5,9.7,6.8,7.5,2.9,5.8,9.5,24.2,15.3,40.6,11.5,9.3,6.6,sometimes,rarely,1,1,1
10,P00236,P00251,30,22,8,0,0,8.0,3.8,4.6,3.6,4.4,7.8,8.6,6.0,4.8,4.8,10.0,24.2,15.3,15.0,17.5,9.3,5.4,sometimes,often,0,0,0
10,P00237,P00238,31,18,13,0,0,5.4,5.3,7.3,5.1,5.4,9.0,5.4,6.3,5.2,9.1,7.0,22.2,23.8,28.7,11.3,5.3,7.0,sometimes,often,0,1,0
10,P00237,P00239,31,21,10,0,0,1.8,10.0,4.9,5.1,4.9,8.1,4.2,7.0,5.1,7.2,5.0,22.2,23.8,17.6,26.4,5.3,10.0,sometimes,often,1,0,0
10,P00237,P00240,31,28,3,0,0,5.7,4.8,8.2,6.4,3.8,7.3,3.3,4.1,6.4,9.8,5.7,22.2,23.8,31.3,13.6,5.3,4.2,sometimes,sometimes,0,0,0
10,P00237,P00241,31,31,0,0,0,2.8,7.8,6.2,7.0,8.1,3.8,2.9,6.3,5.2,10.0,5.4,22.2,23.8,28.5,16.5,5.3,5.5,sometimes,often,0,1,0
10,P00237,P00242,31,29,2,0,0,4.4,6.7,6.1,5.4,5.4,2.8,6.1,4.6,4.2,8.3,7.0,22.2,23.8,30.7,19.5,5.3,6.2,sometimes,often,0,0,0
10,P00237,P00243,31,27,4,0,0,8.2,5.4,5.0,1.5,6.1,6.8,5.6,6.3,6.1,8.0,6.9,22.2,23.8,21.6,13.9,5.3,3.4,sometimes,often,0,0,0
10,P00237,P00244,31,23,8,0,0,6.0,6.9,10.0,8.2,6.6,8.4,3.7,3.6,6.3,7.4,6.4,22.2,23.8,33.9,10.2,5.3,3.0,sometimes,sometimes,1,0,0
10,P00237,P00245,31,29,2,0,0,8.4,3.7,5.5,6.2,7.0,7.0,3.4,7.1,5.1,9.1,6.3,22.2,23.8,30.1,20.8,5.3,6.0,sometimes,rarely,1,1,1
10,P00237,P00246,31,30,1,0,0,6.2,9.2,5.4,1.2,7.5,4.2,3.9,4.9,5.3,7.7,6.7,22.2,23.8,25.8,18.6,5.3,6.8,sometimes,sometimes,0,1,0
10,P00237,P00247,31,33,2,0,0,6.3,6.4,6.1,6.0,6.1,6.1,2.5,6.9,5.1,8.8,5.5,22.2,23.8,21.6,15.6,5.3,6.7,sometimes,often,1,0,0
10,P00237,P00248,31,36,5,0,0,2.1,3.6,1.8,2.1,7.5,4.7,4.0,6.6,4.5,6.4,6.3,22.2,23.8,27.1,24.8,5.3,5.4,sometimes,often,0,0,0
10,P00237,P00249,31,25,6,0,0,6.7,4.6,6.9,4.7,5.8,6.9,3.4,6.2,5.2,9.7,6.2,22.2,23.8,27.5,32.3,5.3,3.6,sometimes,often,0,1,0
10,P00237,P00250,31,32,1,0,0,5.2,5.3,7.8,6.9,6.9,9.8,3.9,6.7,4.4,8.9,6.0,22.2,23.8,40.6,11.5,5.3,6.6,sometimes,rarely,1,0,0
10,P00237,P00251,31,22,9,0,0,1.3,3.1,6.8,5.1,6.4,6.5,2.4,5.0,6.0,9.1,7.4,22.2,23.8,15.0,17.5,5.3,5.4,sometimes,often,1,0,0
11,P00252,P00263,31,24,7,1,0,1.3,8.0,7.4,9.0,4.9,3.5,6.0,10.0,10.0,4.7,6.6,31.9,23.3,22.7,18.9,3.8,7.4,sometimes,sometimes,1,1,1
11,P00252,P00264,31,27,4,0,0,7.0,7.2,7.5,7.2,5.8,5.1,4.8,10.0,9.0,5.9,8.0,31.9,23.3,32.4,17.1,3.8,7.3,sometimes,rarely,1,0,0
11,P00252,P00265,31,41,10,0,0,1.1,1.8,5.6,7.4,2.8,2.4,5.2,8.9,9.2,4.8,5.5,31.9,23.3,29.1,12.8,3.8,3.1,sometimes,often,1,0,0
11,P00252,P00266,31,26,5,0,0,3.3,6.8,6.2,5.1,2.2,2.9,5.5,10.0,10.0,3.2,6.6,31.9,23.3,29.6,17.4,3.8,7.9,sometimes,sometimes,0,0,0
11,P00252,P00267,31,30,1,0,0,4.7,9.3,3.5,6.0,4.8,6.8,6.7,7.9,9.3,6.2,8.2,31.9,23.3,31.0,16.4,3.8,8.9,sometimes,sometimes,1,0,0
11,P00252,P00268,31,26,5,0,0,4.1,8.8,6.4,8.9,8.4,6.4,5.7,9.0,7.8,3.1,7.2,31.9,23.3,24.4,13.2,3.8,9.4,sometimes,sometimes,1,1,1
11,P00252,P00269,31,23,8,1,0,6.0,5.5,4.5,2.0,6.5,7.9,3.6,10.0,9.4,5.5,7.9,31.9,23.3,17.6,28.9,3.8,6.0,sometimes,often,0,1,0
11,P00252,P00270,31,22,9,0,0,5.5,8.2,3.2,7.5,6.5,7.6,2.7,9.8,7.1,4.0,8.7,31.9,23.3,17.5,17.7,3.8,9.2,sometimes,often,1,1,1
11,P00252,P00271,31,25,6,0,1,4.9,6.7,7.3,2.9,6.2,1.7,6.8,8.6,10.0,5.2,8.2,31.9,23.3,15.1,30.8,3.8,7.8,sometimes,sometimes,1,0,0
11,P00252,P00272,31,32,1,1,0,2.6,3.7,6.2,5.9,8.5,8.6,4.9,10.0,8.4,5.4,8.2,31.9,23.3,28.0,13.5,3.8,6.7,sometimes,often,0,0,0
11,P00252,P00273,31,36,5,0,0,6.3,5.5,8.4,4.6,5.0,5.4,5.0,10.0,9.0,4.6,5.8,31.9,23.3,12.1,29.2,3.8,6.0,sometimes,often,1,1,1
11,P00253,P00263,22,24,2,0,0,8.5,9.6,7.1,9.8,6.2,4.1,3.5,5.2,5.9,8.9,6.2,22.3,25.4,22.7,18.9,4.9,7.4,sometimes,sometimes,1,0,0
11,P00253,P00264,22,27,5,0,0,5.3,7.0,9.1,8.2,5.9,7.3,5.4,6.9,5.9,5.6,8.2,22.3,25.4,32.4,17.1,4.9,7.3,sometimes,rarely,1,0,0
11,P00253,P00265,22,41,19,0,0,7.9,2.2,6.2,9.0,4.7,5.6,6.0,8.5,6.6,8.1,5.4,22.3,25.4,29.1,12.8,4.9,3.1,sometimes,often,0,0,0
11,P00253,P00266,22,26,4,0,0,6.9,6.4,4.7,5.4,4.0,5.9,5.9,7.6,5.4,6.4,8.5,22.3,25.4,29.6,17.4,4.9,7.9,sometimes,sometimes,1,1,1
11,P00253,P00267,22,30,8,0,0,7.5,9.4,3.6,4.5,3.3,6.9,7.4,10.0,6.7,5.9,5.3,22.3,25.4,31.0,16.4,4.9,8.9,sometimes,sometimes,0,0,0
11,P00253,P00268,22,26,4,0,0,5.6,8.9,6.7,6.6,7.2,4.3,3.3,6.6,6.2,6.2,6.8,22.3,25.4,24.4,13.2,4.9,9.4,sometimes,sometimes,0,1,0
11,P00253,P00269,22,23,1,0,0,7.5,6.7,4.2,3.2,7.3,9.6,8.3,9.1,6.7,5.7,5.7,22.3,25.4,17.6,28.9,4.9,6.0,sometimes,often,1,1,1
11,P00253,P00270,22,22,0,1,0,6.4,9.0,3.6,7.7,7.4,9.7,4.7,5.9,6.6,6.8,5.5,22.3,25.4,17.5,17.7,4.9,9.2,sometimes,often,1,0,0
11,P00253,P00271,22,25,3,0,1,4.7,6.5,4.5,4.4,7.5,2.4,5.3,7.0,5.6,4.9,6.1,22.3,25.4,15.1,30.8,4.9,7.8,sometimes,sometimes,0,0,0
11,P00253,P00272,22,32,10,0,0,5.6,5.6,7.3,6.0,9.6,7.6,6.4,7.8,7.9,8.4,6.2,22.3,25.4,28.0,13.5,4.9,6.7,sometimes,often,0,1,0
11,P00253,P00273,22,36,14,0,0,7.8,6.5,5.4,7.6,4.3,4.8,7.1,9.1,5.8,7.1,7.7,22.3,25.4,12.1,29.2,4.9,6.0,sometimes,often,1,1,1
11,P00254,P00263,30,24,6,1,0,9.2,10.0,6.1,10.0,8.0,4.3,4.9,8.9,5.1,6.8,9.4,40.7,13.2,22.7,18.9,3.5,7.4,sometimes,sometimes,1,1,1
11,P00254,P00264,30,27,3,0,0,3.4,6.7,5.6,8.0,4.8,3.7,5.4,7.6,6.7,7.0,5.9,40.7,13.2,32.4,17.1,3.5,7.3,sometimes,rarely,0,0,0
11,P00254,P00265,30,41,11,0,1,4.8,1.4,5.5,7.0,3.8,2.7,4.5,7.8,9.2,5.7,6.8,40.7,13.2,29.1,12.8,3.5,3.1,sometimes,often,0,1,0
11,P00254,P00266,30,26,4,0,0,9.6,5.7,5.9,5.8,1.6,3.8,4.4,8.2,9.6,6.9,6.5,40.7,13.2,29.6,17.4,3.5,7.9,sometimes,sometimes,0,0,0
11,P00254,P00267,30,30,0,0,0,4.7,10.0,2.4,5.9,4.1,5.4,3.9,6.3,3.2,6.1,6.1,40.7,13.2,31.0,16.4,3.5,8.9,sometimes,sometimes,1,0,0
11,P00254,P00268,30,26,4,0,0,6.8,10.0,4.9,7.1,6.6,7.7,5.4,8.4,7.3,2.7,6.2,40.7,13.2,24.4,13.2,3.5,9.4,sometimes,sometimes,0,1,0
11,P00254,P00269,30,23,7,1,0,5.5,5.6,6.5,2.5,8.1,9.0,5.7,5.8,4.3,5.6,6.7,40.7,13.2,17.6,28.9,3.5,6.0,sometimes,often,1,0,0
